año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio
2021,6,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1886.0,1183.0,488.0,5.0,61.0,120.0,0.0,8.0,9.0,2021-06-01,1,0
2021,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1629.0,1020.0,442.0,1.0,33.0,107.0,0.0,6.0,6.0,2021-07-01,1,0
2021,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1251.0,732.0,387.0,0.0,20.0,86.0,0.0,7.0,15.0,2021-08-01,1,0
2021,9,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1631.0,945.0,457.0,24.0,56.0,127.0,0.0,4.0,5.0,2021-09-01,1,0
2021,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1795.0,990.0,544.0,26.0,54.0,119.0,0.0,15.0,16.0,2021-10-01,1,0
2021,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1602.0,896.0,466.0,1.0,92.0,107.0,0.0,12.0,6.0,2021-11-01,1,0
2021,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1408.0,750.0,427.0,6.0,83.0,121.0,0.0,6.0,8.0,2021-12-01,1,0
2022,1,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1162.0,652.0,343.0,2.0,66.0,74.0,0.0,10.0,5.0,2022-01-01,0,0
2022,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1552.0,823.0,444.0,4.0,109.0,105.0,0.0,31.0,13.0,2022-02-01,0,0
2022,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1600.0,823.0,459.0,3.0,114.0,159.0,0.0,4.0,8.0,2022-03-01,0,0
2022,4,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1320.0,685.0,372.0,1.0,89.0,114.0,0.0,9.0,9.0,2022-04-01,0,0
2022,5,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1687.0,918.0,463.0,4.0,104.0,124.0,0.0,25.0,13.0,2022-05-01,0,0
2022,6,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1958.0,1127.0,595.0,0.0,39.0,148.0,0.0,11.0,5.0,2022-06-01,0,0
2022,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1728.0,920.0,520.0,2.0,57.0,153.0,0.0,27.0,3.0,2022-07-01,0,0
2022,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1498.0,731.0,564.0,3.0,55.0,97.0,0.0,26.0,11.0,2022-08-01,0,0
2022,9,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1991.0,1129.0,655.0,6.0,73.0,74.0,0.0,11.0,11.0,2022-09-01,0,1
2022,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2006.0,1124.0,678.0,14.0,41.0,102.0,0.0,13.0,13.0,2022-10-01,0,1
2022,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1748.0,1047.0,538.0,1.0,25.0,102.0,0.0,13.0,13.0,2022-11-01,0,1
2022,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1813.0,1053.0,572.0,0.0,24.0,124.0,0.0,13.0,19.0,2022-12-01,0,1
2023,1,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1986.0,1112.0,702.0,3.0,25.0,117.0,0.0,0.0,7.0,2023-01-01,0,1
2023,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2066.0,1172.0,674.0,11.0,24.0,139.0,0.0,8.0,15.0,2023-02-01,0,1
2023,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2463.0,1529.0,735.0,7.0,13.0,140.0,0.0,8.0,21.0,2023-03-01,0,1
2023,4,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1976.0,1175.0,648.0,1.0,24.0,85.0,0.0,15.0,16.0,2023-04-01,0,1
2023,5,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2271.0,1413.0,707.0,0.0,22.0,90.0,0.0,3.0,5.0,2023-05-01,0,1
2023,6,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2437.0,1541.0,678.0,7.0,34.0,112.0,0.0,21.0,20.0,2023-06-01,0,1
2023,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2249.0,1309.0,729.0,0.0,51.0,114.0,0.0,26.0,8.0,2023-07-01,0,1
2023,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1991.0,1112.0,688.0,2.0,46.0,107.0,0.0,9.0,12.0,2023-08-01,0,1
2023,9,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2480.0,1495.0,748.0,0.0,67.0,130.0,0.0,10.0,7.0,2023-09-01,0,1
2023,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2414.0,1474.0,758.0,1.0,36.0,108.0,0.0,13.0,2.0,2023-10-01,0,1
2023,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2256.0,1375.0,716.0,2.0,44.0,96.0,0.0,9.0,6.0,2023-11-01,0,1
2023,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2100.0,1222.0,682.0,0.0,58.0,99.0,0.0,15.0,12.0,2023-12-01,0,1
2024,1,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2.376,1431.0,767.0,0.0,47.0,89.0,0.0,16.0,8.0,2024-01-01,0,1
2024,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2373.0,1468.0,724.0,2.0,35.0,78.0,0.0,13.0,6.0,2024-02-01,0,1
2024,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2378.0,1394.0,738.0,1.0,30.0,111.0,0.0,14.0,16.0,2024-03-01,0,1
2024,4,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2438.0,1474.0,752.0,1.0,69.0,90.0,0.0,19.0,3.0,2024-04-01,0,1
2024,5,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2417.0,1432.0,694.0,1.0,22.0,114.0,0.0,32.0,8.0,2024-05-01,0,1
2024,6,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2790.0,1665.0,812.0,4.0,17.0,97.0,0.0,20.0,4.0,2024-06-01,0,1
2024,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2325.0,1230.0,777.0,17.0,30.0,116.0,0.0,17.0,5.0,2024-07-01,0,1
2024,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2104.0,1053.0,771.0,17.0,21.0,123.0,0.0,24.0,15.0,2024-08-01,0,1
2024,9,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2526.0,1371.0,820.0,1.0,56.0,143.0,0.0,41.0,7.0,2024-09-01,0,1
2024,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2639.0,1521.0,879.0,0.0,38.0,123.0,0.0,15.0,5.0,2024-10-01,0,1
2024,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2483.0,1466.0,831.0,2.0,15.0,110.0,0.0,13.0,6.0,2024-11-01,0,1
2024,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2053.0,1194.0,686.0,1.0,17.0,92.0,0.0,18.0,6.0,2024-12-01,0,1
2025,1,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2114.0,1146.0,743.0,4.0,48.0,95.0,0.0,15.0,7.0,2025-01-01,0,1
2025,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2179.0,1229.0,696.0,7.0,72.0,71.0,0.0,6.0,9.0,2025-02-01,0,1
2025,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2451.0,1348.0,815.0,2.0,81.0,105.0,0.0,12.0,11.0,2025-03-01,0,1
2025,4,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2122.0,1143.0,726.0,4.0,52.0,70.0,0.0,39.0,8.0,2025-04-01,0,1
2025,5,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2369.0,1244.0,769.0,1.0,110.0,95.0,0.0,41.0,18.0,2025-05-01,0,1
2025,6,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2181.0,1080.0,808.0,0.0,70.0,76.0,0.0,46.0,10.0,2025-06-01,0,1
2025,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2184.0,1071.0,748.0,1.0,47.0,96.0,0.0,55.0,21.0,2025-07-01,0,1
2025,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1810.0,946.0,691.0,4.0,21.0,58.0,0.0,35.0,4.0,2025-08-01,0,1
2025,9,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2197.0,1252.0,724.0,17.0,39.0,71.0,0.0,33.0,4.0,2025-09-01,0,1
2025,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2502.0,1489.0,746.0,39.0,42.0,62.0,0.0,52.0,11.0,2025-10-01,0,1
2025,11,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2180.0,1272.0,628.0,44.0,33.0,63.0,0.0,78.0,13.0,2025-11-01,0,1
2025,12,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,2251.0,1414.0,598.0,57.0,26.0,51.0,0.0,49.0,11.0,2025-12-01,0,1
2020,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5671.0,3475.0,335.0,758.0,235.0,343.0,0.0,14.0,74.0,2020-01-01,1,0
2020,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9436.0,4867.0,354.0,2260.0,433.0,479.0,0.0,23.0,70.0,2020-02-01,1,0
2020,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4007.0,2013.0,140.0,1033.0,177.0,174.0,1.0,14.0,42.0,2020-03-01,1,0
2020,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2020-04-01,1,0
2020,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2020-05-01,1,0
2020,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2020-06-01,1,0
2020,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2020-07-01,1,0
2020,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2020-08-01,1,0
2020,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5045.0,3492.0,225.0,611.0,127.0,,,8.0,24.0,2020-09-01,1,0
2020,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7222.0,4619.0,285.0,1201.0,282.0,,,6.0,41.0,2020-10-01,1,0
2020,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5467.0,3544.0,218.0,877.0,204.0,,,9.0,28.0,2020-11-01,1,0
2020,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),3349.0,2478.0,128.0,308.0,87.0,0.0,0.0,2.0,20.0,2020-12-01,1,0
2021,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),3452.0,2581.0,121.0,227.0,93.0,62.0,0.0,4.0,22.0,2021-01-01,1,0
2021,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6113.0,4125.0,213.0,830.0,189.0,85.0,1.0,10.0,42.0,2021-02-01,1,0
2021,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6055.0,4102.0,236.0,715.0,188.0,86.0,0.0,12.0,63.0,2021-03-01,1,0
2021,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4517.0,3108.0,172.0,561.0,78.0,84.0,,15.0,49.0,2021-04-01,1,0
2021,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5439.0,3892.0,336.0,448.0,55.0,157.0,0.0,11.0,27.0,2021-05-01,1,0
2021,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),3882.0,2984.0,278.0,117.0,31.0,127.0,0.0,9.0,26.0,2021-06-01,1,0
2021,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),698.0,547.0,65.0,20.0,6.0,26.0,,2.0,7.0,2021-07-01,1,0
2021,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2021-08-01,1,0
2021,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5887.0,4001.0,279.0,544.0,197.0,204.0,,22.0,67.0,2021-09-01,1,0
2021,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8298.0,4975.0,357.0,1264.0,386.0,276.0,,14.0,74.0,2021-10-01,1,0
2021,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9528.0,5436.0,381.0,1638.0,527.0,282.0,0.0,43.0,72.0,2021-11-01,1,0
2021,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5357.0,3305.0,242.0,691.0,217.0,240.0,,33.0,36.0,2021-12-01,1,0
2022,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4941.0,3281.0,279.0,434.0,214.0,190.0,,46.0,24.0,2022-01-01,0,0
2022,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9179.0,5374.0,406.0,1534.0,468.0,329.0,,50.0,40.0,2022-02-01,0,0
2022,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),10044.0,5752.0,457.0,1794.0,434.0,341.0,0.0,47.0,63.0,2022-03-01,0,0
2022,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5528.0,3448.0,245.0,799.0,196.0,178.0,,42.0,30.0,2022-04-01,0,0
2022,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7545.0,4644.0,421.0,1018.0,276.0,273.0,,72.0,72.0,2022-05-01,0,0
2022,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4524.0,3261.0,348.0,203.0,62.0,209.0,1.0,44.0,32.0,2022-06-01,0,0
2022,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),727.0,566.0,68.0,12.0,5.0,35.0,,6.0,2.0,2022-07-01,0,0
2022,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),2.0,,,,,,,,2.0,2022-08-01,0,0
2022,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7842.0,4651.0,273.0,1566.0,383.0,179.0,,19.0,58.0,2022-09-01,0,1
2022,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9751.0,5329.0,375.0,2124.0,563.0,140.0,,30.0,97.0,2022-10-01,0,1
2022,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),11140.0,6230.0,461.0,2450.0,565.0,154.0,,14.0,113.0,2022-11-01,0,1
2022,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5813.0,3559.0,262.0,976.0,257.0,94.0,,9.0,73.0,2022-12-01,0,1
2023,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5643.0,3724.0,248.0,715.0,225.0,105.0,,10.0,58.0,2023-01-01,0,1
2023,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7909.0,4558.0,289.0,1559.0,372.0,138.0,,21.0,88.0,2023-02-01,0,1
2023,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8776.0,5161.0,322.0,1706.0,417.0,146.0,,50.0,57.0,2023-03-01,0,1
2023,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4214.0,2707.0,175.0,636.0,147.0,68.0,,23.0,39.0,2023-04-01,0,1
2023,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7533.0,4926.0,401.0,940.0,261.0,127.0,,54.0,46.0,2023-05-01,0,1
2023,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5107.0,3685.0,417.0,292.0,124.0,90.0,,46.0,21.0,2023-06-01,0,1
2023,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),638.0,473.0,66.0,22.0,13.0,9.0,,5.0,2.0,2023-07-01,0,1
2023,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,,,,,,,,,2023-08-01,0,1
2023,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7700.0,4815.0,231.0,1408.0,384.0,157.0,2.0,16.0,52.0,2023-09-01,0,1
2023,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),10746.0,6468.0,415.0,2135.0,544.0,186.0,0.0,24.0,58.0,2023-10-01,0,1
2023,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),11231.0,6870.0,321.0,2196.0,597.0,196.0,0.0,19.0,77.0,2023-11-01,0,1
2023,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6275.0,4114.0,202.0,956.0,319.0,124.0,0.0,22.0,43.0,2023-12-01,0,1
2024,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7338.0,4870.0,339.0,913.0,232.0,155.0,,21.0,43.0,2024-01-01,0,1
2024,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),10560.0,6557.0,347.0,1758.0,313.0,180.0,,22.0,44.0,2024-02-01,0,1
2024,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8155.0,4681.0,307.0,1458.0,343.0,128.0,,24.0,35.0,2024-03-01,0,1
2024,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8197.0,4778.0,291.0,1495.0,311.0,144.0,0.0,24.0,47.0,2024-04-01,0,1
2024,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8668.0,5286.0,399.0,1257.0,403.0,168.0,0.0,29.0,38.0,2024-05-01,0,1
2024,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8805.0,3894.0,291.0,813.0,1116.0,150.0,0.0,29.0,48.0,2024-06-01,0,1
2024,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),781.0,554.0,56.0,30.0,35.0,17.0,0.0,1.0,2.0,2024-07-01,0,1
2024,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-01,0,1
2024,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9467.0,5437.0,249.0,1573.0,636.0,120.0,0.0,20.0,43.0,2024-09-01,0,1
2024,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9898.0,5171.0,276.0,1812.0,679.0,144.0,0.0,46.0,36.0,2024-10-01,0,1
2024,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),11907.0,6082.0,327.0,2363.0,802.0,163.0,0.0,72.0,58.0,2024-11-01,0,1
2024,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7889.0,4260.0,226.0,1262.0,556.0,125.0,0.0,21.0,14.0,2024-12-01,0,1
2025,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8444.0,4753.0,283.0,1143.0,564.0,177.0,2.0,30.0,18.0,2025-01-01,0,1
2025,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),12217.0,6166.0,383.0,2197.0,856.0,114.0,0.0,33.0,67.0,2025-02-01,0,1
2025,3,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),11652.0,5869.0,358.0,1987.0,872.0,144.0,0.0,40.0,45.0,2025-03-01,0,1
2025,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7960.0,4255.0,271.0,1229.0,566.0,79.0,0.0,31.0,32.0,2025-04-01,0,1
2025,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),9852.0,5619.0,380.0,1367.0,571.0,138.0,0.0,50.0,38.0,2025-05-01,0,1
2025,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6356.0,4090.0,362.0,415.0,225.0,84.0,0.0,58.0,32.0,2025-06-01,0,1
2025,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),1633.0,1082.0,124.0,64.0,23.0,30.0,0.0,38.0,8.0,2025-07-01,0,1
2025,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-01,0,1
2025,9,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),10864.0,5837.0,301.0,2098.0,697.0,113.0,0.0,50.0,16.0,2025-09-01,0,1
2025,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),14680.0,7317.0,467.0,3127.0,1029.0,154.0,0.0,87.0,50.0,2025-10-01,0,1
2025,11,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),12810.0,6235.0,434.0,2700.0,884.0,116.0,0.0,53.0,29.0,2025-11-01,0,1
2025,12,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),8282.0,4415.0,289.0,1554.0,492.0,64.0,0.0,37.0,30.0,2025-12-01,0,1
2020,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1367.0,885.0,34.0,185.0,48.0,53.0,0.0,14.0,14.0,2020-01-01,1,0
2020,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2635.0,1193.0,60.0,791.0,131.0,56.0,0.0,15.0,35.0,2020-02-01,1,0
2020,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1113.0,535.0,18.0,336.0,51.0,28.0,0.0,7.0,9.0,2020-03-01,1,0
2020,4,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2020-04-01,1,0
2020,5,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2020-05-01,1,0
2020,6,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2020-06-01,1,0
2020,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2020-07-01,1,0
2020,8,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2020-08-01,1,0
2020,9,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1409.0,974.0,21.0,190.0,25.0,,,2.0,10.0,2020-09-01,1,0
2020,10,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1850.0,1133.0,16.0,337.0,82.0,,,,6.0,2020-10-01,1,0
2020,11,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1388.0,835.0,6.0,299.0,41.0,,,2.0,6.0,2020-11-01,1,0
2020,12,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),707.0,460.0,15.0,110.0,20.0,0.0,0.0,0.0,0.0,2020-12-01,1,0
2021,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),695.0,527.0,12.0,73.0,7.0,10.0,0.0,2.0,3.0,2021-01-01,1,0
2021,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1547.0,970.0,5.0,305.0,25.0,12.0,0.0,1.0,9.0,2021-02-01,1,0
2021,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1376.0,896.0,10.0,227.0,35.0,15.0,0.0,2.0,12.0,2021-03-01,1,0
2021,4,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),962.0,579.0,21.0,188.0,25.0,14.0,,1.0,9.0,2021-04-01,1,0
2021,5,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1119.0,773.0,33.0,132.0,8.0,26.0,0.0,5.0,5.0,2021-05-01,1,0
2021,6,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),144.0,102.0,3.0,8.0,1.0,3.0,0.0,1.0,1.0,2021-06-01,1,0
2021,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2021-07-01,1,0
2021,8,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2021-08-01,1,0
2021,9,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1188.0,721.0,21.0,154.0,41.0,30.0,,8.0,20.0,2021-09-01,1,0
2021,10,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1962.0,1099.0,24.0,369.0,97.0,52.0,,5.0,9.0,2021-10-01,1,0
2021,11,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2410.0,1225.0,32.0,532.0,151.0,54.0,0.0,3.0,5.0,2021-11-01,1,0
2021,12,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1268.0,713.0,17.0,239.0,42.0,30.0,,7.0,7.0,2021-12-01,1,0
2022,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1032.0,627.0,17.0,129.0,46.0,47.0,,5.0,5.0,2022-01-01,0,0
2022,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2024.0,1062.0,26.0,511.0,95.0,33.0,,9.0,8.0,2022-02-01,0,0
2022,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2340.0,1153.0,47.0,621.0,109.0,59.0,0.0,16.0,12.0,2022-03-01,0,0
2022,4,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1310.0,752.0,27.0,260.0,59.0,24.0,,6.0,2.0,2022-04-01,0,0
2022,5,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1625.0,995.0,46.0,261.0,60.0,46.0,,17.0,3.0,2022-05-01,0,0
2022,6,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),168.0,131.0,3.0,4.0,,5.0,,1.0,0.0,2022-06-01,0,0
2022,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2022-07-01,0,0
2022,8,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0.0,,,,,,,,,2022-08-01,0,0
2022,9,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1974.0,1020.0,19.0,528.0,99.0,27.0,,4.0,10.0,2022-09-01,0,1
2022,10,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2564.0,1239.0,63.0,715.0,135.0,17.0,,3.0,16.0,2022-10-01,0,1
2022,11,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),2737.0,1335.0,76.0,740.0,120.0,28.0,,2.0,21.0,2022-11-01,0,1
2022,12,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1366.0,756.0,46.0,281.0,54.0,24.0,,4.0,9.0,2022-12-01,0,1
2023,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),823.0,512.0,39.0,110.0,35.0,14.0,,3.0,8.0,2023-01-01,0,1
2023,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1443.0,759.0,26.0,370.0,60.0,16.0,,1.0,3.0,2023-02-01,0,1
2023,3,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1365.0,759.0,28.0,341.0,48.0,12.0,,10.0,7.0,2023-03-01,0,1
