linea,fecha,año,mes,viajeros_pred_prophet,viajeros_pred_lower,viajeros_pred_upper
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-01-01,2026,1,54940.14952626463,48538.154458243254,62053.86263103679
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-02-01,2026,2,56571.277991165116,49933.82010151709,63569.683530940056
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-03-01,2026,3,57253.060332890855,50437.38950020637,64729.00633108383
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-04-01,2026,4,52990.2056186547,46192.94145994687,60378.245165272194
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-05-01,2026,5,61413.94904101805,54631.20841304272,68366.3034065116
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-06-01,2026,6,93477.18358820204,86831.46115981626,100847.34149143232
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-07-01,2026,7,115715.75209167751,108555.91936164132,122962.16536752986
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-08-01,2026,8,109899.96741203943,103286.8844286359,116449.00506879481
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-09-01,2026,9,76223.47769171481,69362.62819242105,83282.81175386212
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-10-01,2026,10,69696.00115399633,62942.49548173271,76615.1630559986
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-11-01,2026,11,61919.71842740729,55088.14461782642,68475.6112154084
BILBAO - MUNGIA - BAKIO (Por la autopista/tik),2026-12-01,2026,12,58618.66407203143,51746.28540142693,65470.99480458607
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-01-01,2026,1,115198.58345666302,103850.8797667398,125631.36811454847
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-02-01,2026,2,119499.14945991419,108336.66921358705,130545.12963828858
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-03-01,2026,3,121441.73604852069,110387.06867747987,132087.58332442987
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-04-01,2026,4,98534.92268656447,88206.46960881994,109497.96440859932
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-05-01,2026,5,125563.37319337227,114306.12534380124,136827.16118091013
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-06-01,2026,6,118022.26294924702,107062.53607927782,129127.24525765414
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-07-01,2026,7,96635.22013920572,85944.17784853702,107768.58363575036
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-08-01,2026,8,44001.31918617546,34041.10113642536,54316.79865998222
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-09-01,2026,9,130016.09523815372,119055.81804437033,140580.09644176616
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-10-01,2026,10,138970.97034113907,127570.24133601619,149630.8295769396
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-11-01,2026,11,136507.11812303893,125715.32049242345,146928.258564573
BILBAO - MUNGIA - BERMEO (Por la autopista/tik),2026-12-01,2026,12,121586.40535485646,110136.90602623405,132505.3304106431
BILBAO - MUSKIZ,2026-01-01,2026,1,73159.7820194895,60684.508236584144,87454.2990198229
BILBAO - MUSKIZ,2026-02-01,2026,2,93849.52121342729,80580.23873301213,108029.97740565578
BILBAO - MUSKIZ,2026-03-01,2026,3,96610.0817419549,82556.93684287471,110878.56745502212
BILBAO - MUSKIZ,2026-04-01,2026,4,88742.62862079524,74754.29742074772,102215.12687334072
BILBAO - MUSKIZ,2026-05-01,2026,5,103127.00524975707,88704.31186942002,116596.48085897451
BILBAO - MUSKIZ,2026-06-01,2026,6,108998.09009112007,95771.55831046787,122946.83966220955
BILBAO - MUSKIZ,2026-07-01,2026,7,105222.4659898449,92353.07246262635,118862.32286766134
BILBAO - MUSKIZ,2026-08-01,2026,8,97624.25581471821,84418.51427179555,110542.13739207987
BILBAO - MUSKIZ,2026-09-01,2026,9,105970.71354986253,92453.94379219758,119835.54298760626
BILBAO - MUSKIZ,2026-10-01,2026,10,110419.37044527926,96433.32690325749,124492.80674076697
BILBAO - MUSKIZ,2026-11-01,2026,11,106761.20815187228,93109.47111444762,120763.9353633128
BILBAO - MUSKIZ,2026-12-01,2026,12,105279.60792314974,92002.81727336263,119121.12911719055
BILBAO - SANTURTZI,2026-01-01,2026,1,51135.160811789196,41253.65908899855,61092.27272541052
BILBAO - SANTURTZI,2026-02-01,2026,2,66800.78908718564,56448.06864256484,77311.32501532644
BILBAO - SANTURTZI,2026-03-01,2026,3,71072.02249538334,60529.05392138603,81864.04008366472
BILBAO - SANTURTZI,2026-04-01,2026,4,65430.75275405271,55568.84567758223,76757.9135121167
BILBAO - SANTURTZI,2026-05-01,2026,5,78122.83218261114,67559.37166629413,88419.55671439356
BILBAO - SANTURTZI,2026-06-01,2026,6,77146.40080683719,67017.64865469189,87456.05232753351
BILBAO - SANTURTZI,2026-07-01,2026,7,71867.04603645384,61427.49922893026,82083.4622117083
BILBAO - SANTURTZI,2026-08-01,2026,8,62928.38938111818,52393.32920433043,73072.30810233107
BILBAO - SANTURTZI,2026-09-01,2026,9,75956.9098493436,65502.13705158696,86670.58233671091
BILBAO - SANTURTZI,2026-10-01,2026,10,79208.56518340546,68886.14695426592,89262.35102164652
BILBAO - SANTURTZI,2026-11-01,2026,11,74566.85554990936,64513.03488849563,85162.89954850054
BILBAO - SANTURTZI,2026-12-01,2026,12,73145.83271027464,62222.5103270658,83221.84474904592
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-01-01,2026,1,19329.325415117586,15443.523997881217,23172.811957980975
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-02-01,2026,2,24181.701684970743,20211.777818403003,28347.011314355146
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-03-01,2026,3,24008.092251210965,20034.97786930341,28465.12393508783
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-04-01,2026,4,20701.001878018444,16615.524429034653,24860.8732425157
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-05-01,2026,5,26210.52843589599,21615.37758744009,30202.608127828684
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-06-01,2026,6,27173.32373694305,22774.5919886836,31197.990741759233
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-07-01,2026,7,22668.365644131278,18566.82739951033,26816.973443303883
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-08-01,2026,8,19292.606131499982,15362.94152024599,23534.801581558404
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-09-01,2026,9,28393.60385238186,24094.510196212344,32755.004568777098
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-10-01,2026,10,28851.99108729145,24798.441150101607,32794.52207417504
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-11-01,2026,11,27487.34976661405,23125.999581277767,31427.364629980224
BILBAO - SANTURTZI  - PORTUGALETE (Autopista),2026-12-01,2026,12,27437.09962262431,23178.08943276686,31566.64831693243
BILBAO - SESTAO - Errepelega/Repelega,2026-01-01,2026,1,21690.5831065206,17337.77076728864,26305.82366680721
BILBAO - SESTAO - Errepelega/Repelega,2026-02-01,2026,2,24521.683664012537,20218.204229453575,28788.882891708712
BILBAO - SESTAO - Errepelega/Repelega,2026-03-01,2026,3,24991.782369073648,20739.862107819776,29201.74397479637
BILBAO - SESTAO - Errepelega/Repelega,2026-04-01,2026,4,24657.41663063452,20634.374202132934,29549.831806944763
BILBAO - SESTAO - Errepelega/Repelega,2026-05-01,2026,5,28943.392212393377,24787.613467018906,33229.686862477654
BILBAO - SESTAO - Errepelega/Repelega,2026-06-01,2026,6,30128.31070763292,25632.954657492868,34411.937112904045
BILBAO - SESTAO - Errepelega/Repelega,2026-07-01,2026,7,28391.573516288343,24030.061253999636,32934.97110502985
BILBAO - SESTAO - Errepelega/Repelega,2026-08-01,2026,8,26903.153552593187,22446.281772158716,31054.83300085731
BILBAO - SESTAO - Errepelega/Repelega,2026-09-01,2026,9,29223.552417905008,24854.95449151022,33652.80355360017
BILBAO - SESTAO - Errepelega/Repelega,2026-10-01,2026,10,30009.52992782501,25619.68868673403,34260.709392262
BILBAO - SESTAO - Errepelega/Repelega,2026-11-01,2026,11,28916.22094890766,24400.810682732073,33143.297337852004
BILBAO - SESTAO - Errepelega/Repelega,2026-12-01,2026,12,31317.11663173112,26954.054616809568,35737.940897953704
BILBAO - Sodupe - ARTZINIEGA,2026-01-01,2026,1,32066.03486327307,28352.463797753273,35758.88102869051
BILBAO - Sodupe - ARTZINIEGA,2026-02-01,2026,2,33258.47073753064,29809.092054997192,36718.18940840013
BILBAO - Sodupe - ARTZINIEGA,2026-03-01,2026,3,33769.29061721816,30124.61530153085,37292.0398466071
BILBAO - Sodupe - ARTZINIEGA,2026-04-01,2026,4,29043.68809016507,25412.93381803405,32529.098931810433
BILBAO - Sodupe - ARTZINIEGA,2026-05-01,2026,5,34812.79745707114,31345.631892700607,38208.47952160468
BILBAO - Sodupe - ARTZINIEGA,2026-06-01,2026,6,34155.697405168445,30346.43478452874,37748.06408540521
BILBAO - Sodupe - ARTZINIEGA,2026-07-01,2026,7,30179.136233821115,26711.91916813956,34147.768960061265
BILBAO - Sodupe - ARTZINIEGA,2026-08-01,2026,8,27327.693263845846,23869.23452873911,31104.08305255495
BILBAO - Sodupe - ARTZINIEGA,2026-09-01,2026,9,36734.7399849079,33214.27164452443,40319.70270195432
BILBAO - Sodupe - ARTZINIEGA,2026-10-01,2026,10,38409.494528585805,34641.19741310702,41983.646525627446
BILBAO - Sodupe - ARTZINIEGA,2026-11-01,2026,11,36341.74538899327,32843.06589927286,40007.69086553931
BILBAO - Sodupe - ARTZINIEGA,2026-12-01,2026,12,34620.638802295136,31022.48982944415,38175.528869413814
BILBAO - Sodupe - Arespalditza Respaldiza,2026-01-01,2026,1,6005.292738604174,5326.79091079241,6688.787717324488
BILBAO - Sodupe - Arespalditza Respaldiza,2026-02-01,2026,2,6401.842958410264,5657.722299422074,7135.698133492277
BILBAO - Sodupe - Arespalditza Respaldiza,2026-03-01,2026,3,6478.02002854302,5731.532561145261,7194.068600400692
BILBAO - Sodupe - Arespalditza Respaldiza,2026-04-01,2026,4,4911.322826811008,4229.070937239039,5595.227500930475
BILBAO - Sodupe - Arespalditza Respaldiza,2026-05-01,2026,5,6441.0430870032005,5725.738445402725,7198.952173702792
BILBAO - Sodupe - Arespalditza Respaldiza,2026-06-01,2026,6,6594.1406929795985,5849.643767910141,7388.782530257127
BILBAO - Sodupe - Arespalditza Respaldiza,2026-07-01,2026,7,5914.0111442311,5217.757259030206,6634.376360866813
BILBAO - Sodupe - Arespalditza Respaldiza,2026-08-01,2026,8,5072.532383184153,4391.73478227972,5765.862585471727
BILBAO - Sodupe - Arespalditza Respaldiza,2026-09-01,2026,9,6876.749362500776,6115.917518189186,7593.293952024715
BILBAO - Sodupe - Arespalditza Respaldiza,2026-10-01,2026,10,7161.259279891574,6445.67302634389,7873.882250271769
BILBAO - Sodupe - Arespalditza Respaldiza,2026-11-01,2026,11,6979.858337454967,6177.421177481596,7692.807309942478
BILBAO - Sodupe - Arespalditza Respaldiza,2026-12-01,2026,12,6401.301881097998,5712.394723941283,7123.596838232537
BILBAO - Sodupe - GORDEXOLA,2026-01-01,2026,1,6514.165985718695,5594.220552299827,7318.1768737001685
BILBAO - Sodupe - GORDEXOLA,2026-02-01,2026,2,6820.208043595506,5940.178906479749,7695.303646338946
BILBAO - Sodupe - GORDEXOLA,2026-03-01,2026,3,6829.364482010136,5959.14773595022,7733.858629121153
BILBAO - Sodupe - GORDEXOLA,2026-04-01,2026,4,5513.1921185413275,4642.082965983639,6445.129576664381
BILBAO - Sodupe - GORDEXOLA,2026-05-01,2026,5,7402.558512830222,6551.032438580888,8305.191411022164
BILBAO - Sodupe - GORDEXOLA,2026-06-01,2026,6,7346.808682621136,6422.347561362255,8287.962234976658
BILBAO - Sodupe - GORDEXOLA,2026-07-01,2026,7,5763.757143016902,4837.673897608358,6567.807658347162
BILBAO - Sodupe - GORDEXOLA,2026-08-01,2026,8,4616.315778129893,3741.478073080042,5550.838443280331
BILBAO - Sodupe - GORDEXOLA,2026-09-01,2026,9,6903.255611763179,5982.710053879401,7788.923031859621
BILBAO - Sodupe - GORDEXOLA,2026-10-01,2026,10,7819.533960673571,6939.5926877857455,8744.104032152904
BILBAO - Sodupe - GORDEXOLA,2026-11-01,2026,11,7288.656357815714,6363.545845190754,8189.895923295178
BILBAO - Sodupe - GORDEXOLA,2026-12-01,2026,12,6442.604270864181,5601.615222518641,7358.836041274271
BILBAO - UGAO MIRABALLES - OROZKO,2026-01-01,2026,1,34603.11949355145,28230.04195583978,41158.918127332385
BILBAO - UGAO MIRABALLES - OROZKO,2026-02-01,2026,2,37548.09029333611,31512.47316612365,43974.899639177915
BILBAO - UGAO MIRABALLES - OROZKO,2026-03-01,2026,3,41875.1354638755,35618.62497811821,47966.85172569681
BILBAO - UGAO MIRABALLES - OROZKO,2026-04-01,2026,4,34318.63752320824,27517.6568881576,40246.36450131741
BILBAO - UGAO MIRABALLES - OROZKO,2026-05-01,2026,5,41019.9652388886,35178.06095938271,47694.76473072152
BILBAO - UGAO MIRABALLES - OROZKO,2026-06-01,2026,6,44808.69283208798,39000.46551982897,51272.992489217024
BILBAO - UGAO MIRABALLES - OROZKO,2026-07-01,2026,7,39670.39986311192,33509.25669551664,45870.674949038825
BILBAO - UGAO MIRABALLES - OROZKO,2026-08-01,2026,8,33017.113354205314,26765.531511721725,39404.30389654867
BILBAO - UGAO MIRABALLES - OROZKO,2026-09-01,2026,9,45121.232775330456,38287.889642185204,51091.618296108805
BILBAO - UGAO MIRABALLES - OROZKO,2026-10-01,2026,10,46703.26803188782,40534.936125410226,53131.75684027657
BILBAO - UGAO MIRABALLES - OROZKO,2026-11-01,2026,11,46704.445711966844,40163.15132442349,53440.59863648001
BILBAO - UGAO MIRABALLES - OROZKO,2026-12-01,2026,12,44037.01763690135,37338.422393539695,50421.27845218152
BILBAO - UPV/EHU (Enekuri),2026-01-01,2026,1,6956.5628132158745,4795.319748099339,9214.360516116054
BILBAO - UPV/EHU (Enekuri),2026-02-01,2026,2,18729.70251181782,16463.14349318842,20910.995791832796
BILBAO - UPV/EHU (Enekuri),2026-03-01,2026,3,17281.863488568673,15062.888216185718,19418.927053910647
BILBAO - UPV/EHU (Enekuri),2026-04-01,2026,4,10510.751947130611,8222.705373423538,12670.269058804795
BILBAO - UPV/EHU (Enekuri),2026-05-01,2026,5,13338.88715311679,10933.837088007658,15501.062569180338
BILBAO - UPV/EHU (Enekuri),2026-06-01,2026,6,0.0,0.0,2058.156591299479
BILBAO - UPV/EHU (Enekuri),2026-07-01,2026,7,0.0,0.0,1383.403803520288
BILBAO - UPV/EHU (Enekuri),2026-08-01,2026,8,0.0,0.0,1486.027475200359
BILBAO - UPV/EHU (Enekuri),2026-09-01,2026,9,15880.639557683262,13599.013392665753,18153.272669303762
BILBAO - UPV/EHU (Enekuri),2026-10-01,2026,10,22090.70163838695,19859.1222623194,24237.39521347879
BILBAO - UPV/EHU (Enekuri),2026-11-01,2026,11,21624.35495528696,19368.154908097797,23784.573986318956
BILBAO - UPV/EHU (Enekuri),2026-12-01,2026,12,10582.204754728033,8370.325496195679,12887.270687718874
BILBAO-Aireportua/Aeropuerto,2026-01-01,2026,1,90470.31795497889,71663.70338682462,107898.85767086908
BILBAO-Aireportua/Aeropuerto,2026-02-01,2026,2,88461.08898229759,71048.71187825991,106876.3708775821
BILBAO-Aireportua/Aeropuerto,2026-03-01,2026,3,100261.24281651824,82442.20675074252,118336.28200548128
BILBAO-Aireportua/Aeropuerto,2026-04-01,2026,4,125332.46405644048,109293.61332490895,142993.26561397733
BILBAO-Aireportua/Aeropuerto,2026-05-01,2026,5,134681.54304185216,117452.55084396403,153066.79500756168
BILBAO-Aireportua/Aeropuerto,2026-06-01,2026,6,143401.5325622406,125466.17951048077,160853.3049931669
BILBAO-Aireportua/Aeropuerto,2026-07-01,2026,7,168352.58379070018,150982.4289574618,186852.2015467101
BILBAO-Aireportua/Aeropuerto,2026-08-01,2026,8,182141.57277284103,164749.1026532832,200534.99580001854
BILBAO-Aireportua/Aeropuerto,2026-09-01,2026,9,157675.42312968132,139605.2713048319,175074.50435279685
BILBAO-Aireportua/Aeropuerto,2026-10-01,2026,10,144594.27013910376,126530.6072619314,162853.55565819624
BILBAO-Aireportua/Aeropuerto,2026-11-01,2026,11,110476.01321037722,93499.08415531582,128936.32759841891
BILBAO-Aireportua/Aeropuerto,2026-12-01,2026,12,118310.09981243867,99735.14546930756,136602.2541179177
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-01-01,2026,1,11359.181517611396,9596.47422492323,13078.083259214536
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-02-01,2026,2,11671.322034811077,9992.89195222835,13537.893390364598
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-03-01,2026,3,11104.792261141318,9339.953826283692,12765.886662374085
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-04-01,2026,4,9044.151896084944,7183.933806273739,10811.159793689305
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-05-01,2026,5,12792.767344880722,10989.975420734527,14504.290798639544
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-06-01,2026,6,13473.278314431453,11750.395702240383,15346.312220519963
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-07-01,2026,7,10274.768395700903,8522.504765305881,11961.611016146435
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-08-01,2026,8,10162.48270807934,8366.070771557515,12063.055792572786
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-09-01,2026,9,12903.559089440287,11140.531417805845,14738.696913427319
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-10-01,2026,10,13280.913214385095,11467.410702464877,15011.460209245412
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-11-01,2026,11,13400.050966466451,11700.118397696247,15257.939757524366
BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,2026-12-01,2026,12,10495.512012798856,8798.099167430522,12067.89994400273
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-01-01,2026,1,16202.008053690848,14218.25944243064,18150.64381191323
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-02-01,2026,2,17341.344940024796,15575.100902631366,19225.364447278444
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-03-01,2026,3,17225.333564453278,15305.807749600179,19047.146783006894
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-04-01,2026,4,14588.953068029221,12744.679773686212,16589.615040516677
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-05-01,2026,5,17736.816205946987,15890.172446958548,19717.265312250456
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-06-01,2026,6,17170.27142762878,15338.543354369302,18954.800016404075
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-07-01,2026,7,14436.156276608786,12480.219053722463,16341.925304546443
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-08-01,2026,8,13242.115091721225,11440.85755769156,15210.868008833584
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-09-01,2026,9,21984.06833826455,20150.549638030985,23898.772376616576
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-10-01,2026,10,22843.078343145986,20934.34229704511,24770.386594378397
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-11-01,2026,11,22035.762018903828,20201.416437059634,23868.556286035913
BILBAO-ERANDIO-Astrabudua-UPV/EHU,2026-12-01,2026,12,18285.093316575567,16447.069915611457,20313.330217892923
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-01-01,2026,1,19949.869650875677,17235.33158010611,22804.575795507597
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-02-01,2026,2,19827.595900184493,16994.144865803908,22448.256494128786
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-03-01,2026,3,18611.45230847859,15799.388290748295,21565.915731478923
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-04-01,2026,4,15827.322095644251,12838.960598861207,18597.21097394748
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-05-01,2026,5,21359.938920221186,18697.973610480563,24069.055408708737
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-06-01,2026,6,21858.788330554256,19133.43349353864,24579.60347494233
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-07-01,2026,7,18694.65075072424,16081.270566591269,21442.74598390903
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-08-01,2026,8,16450.23220205561,13489.988831048564,19374.07565509889
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-09-01,2026,9,23404.08728725165,20650.064411545976,26100.676964287006
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-10-01,2026,10,24486.344162180754,21440.2809537475,27235.081804198457
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-11-01,2026,11,23902.92143762452,21221.974643638354,26828.68058089997
BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),2026-12-01,2026,12,21602.069342768293,18704.899787706287,24527.66235278129
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-01-01,2026,1,19380.01003687994,15760.009138851427,23197.558507023507
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-02-01,2026,2,21718.248226737065,17955.883800448068,24987.047224317652
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-03-01,2026,3,20854.662541630743,17043.109535081963,24286.39718748655
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-04-01,2026,4,15302.586507563621,11574.37483477609,19055.210122392695
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-05-01,2026,5,21840.87364802974,18129.027951273547,25535.711291531756
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-06-01,2026,6,21118.460462428553,17809.842659605718,24821.029101180837
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-07-01,2026,7,17860.559530686096,14361.32228185002,21689.981276556053
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-08-01,2026,8,11622.426354518971,7841.897733077154,15262.36943166506
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-09-01,2026,9,20499.60299996587,16528.15687660854,24104.194085667565
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-10-01,2026,10,21556.760890108733,18007.99244395516,25041.01763135632
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-11-01,2026,11,22415.132185460443,18619.779408750386,26179.2660143546
BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),2026-12-01,2026,12,14771.694627022991,11186.310354907619,18456.45226086622
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-01-01,2026,1,30599.815957906187,26520.173097676143,34841.80193080995
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-02-01,2026,2,37359.21165459948,33152.63534824234,41254.19874164031
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-03-01,2026,3,35102.720758451454,30825.059678424495,38951.43732180933
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-04-01,2026,4,25100.51267596198,21147.523872320136,29255.652677873983
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-05-01,2026,5,33631.49937800834,29421.29780551045,37509.10511598958
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-06-01,2026,6,29174.4052427563,24973.77008937499,33461.11628752763
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-07-01,2026,7,17907.56459492923,14085.697125217317,21810.765118911335
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-08-01,2026,8,12226.54526639834,8116.924083973486,16148.654491591982
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-09-01,2026,9,35332.65850565416,31284.88862207868,39181.24874736965
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-10-01,2026,10,41433.910848206004,37489.116289178026,45599.488087188176
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-11-01,2026,11,44448.32499260306,40330.134440980575,48582.50222752489
Bizkaia Zubia/Puente Bizkaia-UPV/EHU,2026-12-01,2026,12,30427.743140960887,25960.67958072901,34278.923820905446
ERANDIO-UPV/EHU,2026-01-01,2026,1,895.2043903959595,675.949024109166,1123.7395300725086
ERANDIO-UPV/EHU,2026-02-01,2026,2,1370.7882995101897,1134.561456367371,1617.1677525945674
ERANDIO-UPV/EHU,2026-03-01,2026,3,1176.7993898643824,934.1353369994195,1400.8984293994758
ERANDIO-UPV/EHU,2026-04-01,2026,4,731.6308143772861,498.2611472598433,965.5767156292289
ERANDIO-UPV/EHU,2026-05-01,2026,5,961.3795790260201,726.3515869314958,1189.341504703793
ERANDIO-UPV/EHU,2026-06-01,2026,6,260.77826459901473,12.163796018819372,492.40042644069206
ERANDIO-UPV/EHU,2026-07-01,2026,7,82.06308584667936,0.0,316.36507921894184
ERANDIO-UPV/EHU,2026-08-01,2026,8,56.14209448718377,0.0,297.85785768724077
ERANDIO-UPV/EHU,2026-09-01,2026,9,1259.862211836794,1022.7691314455105,1491.2055021311332
ERANDIO-UPV/EHU,2026-10-01,2026,10,1629.688781813415,1409.5738905958776,1867.1763072785373
ERANDIO-UPV/EHU,2026-11-01,2026,11,1783.5902984844233,1545.3794060877497,2013.0191077990912
ERANDIO-UPV/EHU,2026-12-01,2026,12,1019.7409831522355,802.0085558486202,1261.275419091762
ERMUA - DURANGO - UPV/EHU,2026-01-01,2026,1,8377.505518021195,6494.013960846154,10162.534342185741
ERMUA - DURANGO - UPV/EHU,2026-02-01,2026,2,15811.191901289914,13880.68610611666,17642.035589012565
ERMUA - DURANGO - UPV/EHU,2026-03-01,2026,3,15730.466887253442,13939.084976262,17563.1792815503
ERMUA - DURANGO - UPV/EHU,2026-04-01,2026,4,8485.162940994229,6748.796049308974,10305.292822114725
ERMUA - DURANGO - UPV/EHU,2026-05-01,2026,5,9436.427241760446,7526.62689608599,11381.385385427377
ERMUA - DURANGO - UPV/EHU,2026-06-01,2026,6,1377.2110206991524,0.0,3264.473622763593
ERMUA - DURANGO - UPV/EHU,2026-07-01,2026,7,0.0,0.0,1707.136848933138
ERMUA - DURANGO - UPV/EHU,2026-08-01,2026,8,27.58799958532019,0.0,1890.6367804852603
ERMUA - DURANGO - UPV/EHU,2026-09-01,2026,9,14594.921834815857,12817.783306934845,16471.16024543591
ERMUA - DURANGO - UPV/EHU,2026-10-01,2026,10,18582.147481621425,16829.591148331478,20507.72261540504
ERMUA - DURANGO - UPV/EHU,2026-11-01,2026,11,19240.82910923472,17400.898880537996,21119.652197067273
ERMUA - DURANGO - UPV/EHU,2026-12-01,2026,12,10630.20595363541,8861.159020840567,12439.715620070832
GALDAKAO - Metro Bolueta,2026-01-01,2026,1,42056.67898230487,29583.513084931925,54148.37690759743
