año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio,expediciones_anuales,dias_servicio,expediciones_mes_est,ratio_saturacion,trimestre,mes_num,año_num,mes_sin,mes_cos,lag_1,lag_3,lag_12,rolling_mean_3,rolling_mean_6,rolling_mean_12
2020,11,A3933,BILBAO - DURANGO (Autopista),23166.0,15811.0,1118.0,3033.0,1128.0,0.0,0.0,44.0,29.0,2020-11-01,1,0,,,,,4,11,2020,-0.5000000000000004,0.8660254037844384,24522.0,9289.0,,18972.333333333332,16371.833333333334,
2020,12,A3933,BILBAO - DURANGO (Autopista),21095.0,15543.0,1557.0,1590.0,735.0,94.0,0.0,60.0,42.0,2020-12-01,1,0,,,,,4,12,2020,-2.4492935982947064e-16,1.0,23166.0,23106.0,,23598.0,19243.333333333332,
2021,1,A3933,BILBAO - DURANGO (Autopista),19449.0,14292.0,1346.0,1461.0,756.0,249.0,0.0,81.0,30.0,2021-01-01,1,0,36734.0,624.0,3061.1666666666665,6.353460009800186,1,1,2021,0.49999999999999994,0.8660254037844387,21095.0,24522.0,34049.0,22927.666666666668,20063.5,19347.833333333332
2021,2,A3933,BILBAO - DURANGO (Autopista),19563.0,13573.0,985.0,2418.0,766.0,284.0,1.0,92.0,33.0,2021-02-01,1,0,36734.0,624.0,3061.1666666666665,6.390700713235694,1,2,2021,0.8660254037844386,0.5000000000000001,19449.0,23166.0,35938.0,21236.666666666668,20104.5,18131.166666666668
2021,3,A3933,BILBAO - DURANGO (Autopista),25275.0,17520.0,2007.0,2622.0,820.0,464.0,0.0,95.0,48.0,2021-03-01,1,0,36734.0,624.0,3061.1666666666665,8.256655959057005,1,3,2021,1.0,6.123233995736766e-17,19563.0,21095.0,17889.0,20035.666666666668,21816.833333333332,16766.583333333332
2021,4,A3933,BILBAO - DURANGO (Autopista),19932.0,14142.0,1419.0,1875.0,662.0,415.0,0.0,105.0,48.0,2021-04-01,1,0,36734.0,624.0,3061.1666666666665,6.5112429901453694,2,4,2021,0.8660254037844387,-0.4999999999999998,25275.0,19449.0,1806.0,21429.0,22178.333333333332,17382.083333333332
2021,5,A3933,BILBAO - DURANGO (Autopista),24757.0,17771.0,2096.0,1901.0,799.0,546.0,3.0,126.0,59.0,2021-05-01,1,0,36734.0,624.0,3061.1666666666665,8.087439429411445,2,5,2021,0.49999999999999994,-0.8660254037844387,19932.0,19563.0,5937.0,21590.0,21413.333333333332,18892.583333333332
2021,6,A3933,BILBAO - DURANGO (Autopista),28512.0,21508.0,2499.0,1610.0,520.0,658.0,0.0,158.0,57.0,2021-06-01,1,0,36734.0,624.0,3061.1666666666665,9.314095932923179,2,6,2021,1.2246467991473532e-16,-1.0,24757.0,25275.0,16174.0,23321.333333333332,21678.5,20460.916666666668
2021,7,A3933,BILBAO - DURANGO (Autopista),23101.0,17673.0,2111.0,936.0,274.0,852.0,4.0,238.0,46.0,2021-07-01,1,0,36734.0,624.0,3061.1666666666665,7.546469211085099,3,7,2021,-0.4999999999999997,-0.8660254037844388,28512.0,19932.0,19203.0,24400.333333333332,22914.666666666668,21489.083333333332
2021,8,A3933,BILBAO - DURANGO (Autopista),11889.0,8943.0,1206.0,358.0,88.0,600.0,1.0,140.0,33.0,2021-08-01,1,0,36734.0,624.0,3061.1666666666665,3.88381336091904,3,8,2021,-0.8660254037844385,-0.5000000000000004,23101.0,24757.0,9289.0,25456.666666666668,23523.333333333332,21813.916666666668
2021,9,A3933,BILBAO - DURANGO (Autopista),28088.0,19714.0,2442.0,2480.0,923.0,876.0,3.0,155.0,44.0,2021-09-01,1,0,36734.0,624.0,3061.1666666666665,9.175586649970056,3,9,2021,-1.0,-1.8369701987210297e-16,11889.0,28512.0,23106.0,21167.333333333332,22244.333333333332,22030.583333333332
2021,10,A3933,BILBAO - DURANGO (Autopista),30736.0,19340.0,2630.0,3963.0,1749.0,916.0,1.0,112.0,65.0,2021-10-01,1,0,36734.0,624.0,3061.1666666666665,10.040616322752763,4,10,2021,-0.8660254037844386,0.5000000000000001,28088.0,23101.0,24522.0,21026.0,22713.166666666668,22445.75
2021,11,A3933,BILBAO - DURANGO (Autopista),33476.0,20763.0,2665.0,4694.0,2118.0,963.0,1.0,97.0,59.0,2021-11-01,1,0,36734.0,624.0,3061.1666666666665,10.935699896553603,4,11,2021,-0.5000000000000004,0.8660254037844384,30736.0,11889.0,23166.0,23571.0,24513.833333333332,22963.583333333332
2021,12,A3933,BILBAO - DURANGO (Autopista),27054.0,18914.0,2463.0,2143.0,862.0,922.0,9.0,139.0,42.0,2021-12-01,1,0,36734.0,624.0,3061.1666666666665,8.837806936353243,4,12,2021,-2.4492935982947064e-16,1.0,33476.0,28088.0,21095.0,30766.666666666668,25967.0,23822.75
2022,1,A3933,BILBAO - DURANGO (Autopista),24846.0,17228.0,2362.0,1975.0,908.0,763.0,5.0,116.0,42.0,2022-01-01,0,0,36683.0,623.0,3056.9166666666665,8.127797617424966,1,1,2022,0.49999999999999994,0.8660254037844387,27054.0,30736.0,19449.0,30422.0,25724.0,24319.333333333332
2022,2,A3933,BILBAO - DURANGO (Autopista),29408.0,18814.0,2543.0,3499.0,1681.0,780.0,1.0,128.0,60.0,2022-02-01,0,0,36683.0,623.0,3056.9166666666665,9.620151023634927,1,2,2022,0.8660254037844386,0.5000000000000001,24846.0,33476.0,19563.0,28458.666666666668,26014.833333333332,24769.083333333332
2022,3,A3933,BILBAO - DURANGO (Autopista),36455.0,23298.0,3100.0,4516.0,1950.0,959.0,6.0,139.0,69.0,2022-03-01,0,0,36683.0,623.0,3056.9166666666665,11.925415042390208,1,3,2022,1.0,6.123233995736766e-17,29408.0,27054.0,25275.0,27102.666666666668,28934.666666666668,25589.5
2022,4,A3933,BILBAO - DURANGO (Autopista),24696.0,16631.0,2146.0,2482.0,908.0,796.0,1.0,123.0,44.0,2022-04-01,0,0,36683.0,623.0,3056.9166666666665,8.078728566365893,2,4,2022,0.8660254037844387,-0.4999999999999998,36455.0,24846.0,19932.0,30236.333333333332,30329.166666666668,26521.166666666668
2022,5,A3933,BILBAO - DURANGO (Autopista),31809.0,21648.0,2861.0,2987.0,1142.0,1017.0,3.0,125.0,50.0,2022-05-01,0,0,36683.0,623.0,3056.9166666666665,10.405582967587167,2,5,2022,0.49999999999999994,-0.8660254037844387,24696.0,29408.0,24757.0,30186.333333333332,29322.5,26918.166666666668
2022,6,A3933,BILBAO - DURANGO (Autopista),31345.0,23405.0,3089.0,1484.0,413.0,1098.0,8.0,151.0,39.0,2022-06-01,0,0,36683.0,623.0,3056.9166666666665,10.253796036311098,2,6,2022,1.2246467991473532e-16,-1.0,31809.0,36455.0,28512.0,30986.666666666668,29044.666666666668,27505.833333333332
2022,7,A3933,BILBAO - DURANGO (Autopista),22824.0,17233.0,2243.0,794.0,233.0,1017.0,1.0,184.0,29.0,2022-07-01,0,0,36683.0,623.0,3056.9166666666665,7.466346809148653,3,7,2022,-0.4999999999999997,-0.8660254037844388,31345.0,24696.0,23101.0,29283.333333333332,29759.833333333332,27741.916666666668
2022,8,A3933,BILBAO - DURANGO (Autopista),15598.0,11717.0,1598.0,325.0,128.0,873.0,3.0,251.0,23.0,2022-08-01,0,0,36683.0,623.0,3056.9166666666665,5.102527056129542,3,8,2022,-0.8660254037844385,-0.5000000000000004,22824.0,31809.0,11889.0,28659.333333333332,29422.833333333332,27718.833333333332
2020,1,A3923,BILBAO - DURANGO - ELORRIO (Autopista),45958.0,30062.0,6946.0,222.0,1824.0,3891.0,13.0,370.0,87.0,2020-01-01,1,0,,,,,1,1,2020,0.49999999999999994,0.8660254037844387,,,,,,
2020,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),50043.0,30016.0,7190.0,3113.0,2235.0,4091.0,8.0,400.0,125.0,2020-02-01,1,0,,,,,1,2,2020,0.8660254037844386,0.5000000000000001,45958.0,,,,,
2020,3,A3923,BILBAO - DURANGO - ELORRIO (Autopista),21900.0,14060.0,2580.0,1425.0,1050.0,1395.0,3.0,118.0,41.0,2020-03-01,1,0,,,,,1,3,2020,1.0,6.123233995736766e-17,50043.0,,,,,
2020,4,A3923,BILBAO - DURANGO - ELORRIO (Autopista),3555.0,3164.0,165.0,29.0,29.0,0.0,0.0,2.0,2.0,2020-04-01,1,0,,,,,2,4,2020,0.8660254037844387,-0.4999999999999998,21900.0,45958.0,,39300.333333333336,,
2020,5,A3923,BILBAO - DURANGO - ELORRIO (Autopista),9796.0,8166.0,963.0,127.0,90.0,0.0,0.0,3.0,0.0,2020-05-01,1,0,,,,,2,5,2020,0.49999999999999994,-0.8660254037844387,3555.0,50043.0,,25166.0,,
2020,6,A3923,BILBAO - DURANGO - ELORRIO (Autopista),23966.0,18944.0,2824.0,583.0,305.0,0.0,0.0,56.0,17.0,2020-06-01,1,0,,,,,2,6,2020,1.2246467991473532e-16,-1.0,9796.0,21900.0,,11750.333333333334,,
2020,7,A3923,BILBAO - DURANGO - ELORRIO (Autopista),29218.0,23181.0,3546.0,605.0,342.0,0.0,0.0,129.0,20.0,2020-07-01,1,0,,,,,3,7,2020,-0.4999999999999997,-0.8660254037844388,23966.0,3555.0,,12439.0,25869.666666666668,
2020,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),22069.0,17595.0,2588.0,398.0,196.0,0.0,0.0,104.0,23.0,2020-08-01,1,0,,,,,3,8,2020,-0.8660254037844385,-0.5000000000000004,29218.0,9796.0,,20993.333333333332,23079.666666666668,
2020,9,A3923,BILBAO - DURANGO - ELORRIO (Autopista),32886.0,24614.0,3243.0,2012.0,792.0,0.0,0.0,71.0,27.0,2020-09-01,1,0,,,,,3,9,2020,-1.0,-1.8369701987210297e-16,22069.0,23966.0,,25084.333333333332,18417.333333333332,
2020,10,A3923,BILBAO - DURANGO - ELORRIO (Autopista),35254.0,24731.0,2991.0,3441.0,1633.0,0.0,0.0,69.0,34.0,2020-10-01,1,0,,,,,4,10,2020,-0.8660254037844386,0.5000000000000001,32886.0,29218.0,,28057.666666666668,20248.333333333332,
2020,11,A3923,BILBAO - DURANGO - ELORRIO (Autopista),28606.0,19834.0,1798.0,3200.0,1471.0,0.0,0.0,50.0,30.0,2020-11-01,1,0,,,,,4,11,2020,-0.5000000000000004,0.8660254037844384,35254.0,22069.0,,30069.666666666668,25531.5,
2020,12,A3923,BILBAO - DURANGO - ELORRIO (Autopista),29527.0,21755.0,2353.0,1973.0,1034.0,160.0,1.0,103.0,25.0,2020-12-01,1,0,,,,,4,12,2020,-2.4492935982947064e-16,1.0,28606.0,32886.0,,32248.666666666668,28666.5,
2021,1,A3923,BILBAO - DURANGO - ELORRIO (Autopista),29062.0,20975.0,2241.0,1979.0,1139.0,703.0,2.0,120.0,70.0,2021-01-01,1,0,29146.0,909.0,2428.8333333333335,11.965415494407464,1,1,2021,0.49999999999999994,0.8660254037844387,29527.0,35254.0,45958.0,31129.0,29593.333333333332,27731.5
2021,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),25927.0,17815.0,1601.0,2559.0,1127.0,806.0,0.0,126.0,56.0,2021-02-01,1,0,29146.0,909.0,2428.8333333333335,10.67467233925753,1,2,2021,0.8660254037844386,0.5000000000000001,29062.0,28606.0,50043.0,29065.0,29567.333333333332,26323.5
2021,3,A3923,BILBAO - DURANGO - ELORRIO (Autopista),32981.0,22652.0,3063.0,2508.0,1099.0,1320.0,0.0,175.0,108.0,2021-03-01,1,0,29146.0,909.0,2428.8333333333335,13.578947368421051,1,3,2021,1.0,6.123233995736766e-17,25927.0,29527.0,21900.0,28172.0,30210.333333333332,24313.833333333332
2021,4,A3923,BILBAO - DURANGO - ELORRIO (Autopista),29581.0,20158.0,2859.0,1997.0,1026.0,1404.0,1.0,194.0,73.0,2021-04-01,1,0,29146.0,909.0,2428.8333333333335,12.179098332532766,2,4,2021,0.8660254037844387,-0.4999999999999998,32981.0,29062.0,3555.0,29323.333333333332,30226.166666666668,25237.25
2021,5,A3923,BILBAO - DURANGO - ELORRIO (Autopista),35735.0,24614.0,3790.0,2133.0,950.0,1759.0,0.0,238.0,96.0,2021-05-01,1,0,29146.0,909.0,2428.8333333333335,14.712825087490565,2,5,2021,0.49999999999999994,-0.8660254037844387,29581.0,25927.0,9796.0,29496.333333333332,29280.666666666668,27406.083333333332
2021,6,A3923,BILBAO - DURANGO - ELORRIO (Autopista),39592.0,28183.0,4293.0,1805.0,719.0,2025.0,6.0,244.0,107.0,2021-06-01,1,0,29146.0,909.0,2428.8333333333335,16.300830302614422,2,6,2021,1.2246467991473532e-16,-1.0,35735.0,32981.0,23966.0,32765.666666666668,30468.833333333332,29567.666666666668
2021,7,A3923,BILBAO - DURANGO - ELORRIO (Autopista),33410.0,23940.0,4046.0,850.0,398.0,2122.0,8.0,360.0,68.0,2021-07-01,1,0,29146.0,909.0,2428.8333333333335,13.75557537912578,3,7,2021,-0.4999999999999997,-0.8660254037844388,39592.0,29581.0,29218.0,34969.333333333336,32146.333333333332,30869.833333333332
2021,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),26276.0,18608.0,3180.0,445.0,257.0,2227.0,10.0,336.0,99.0,2021-08-01,1,0,29146.0,909.0,2428.8333333333335,10.818362725588416,3,8,2021,-0.8660254037844385,-0.5000000000000004,33410.0,35735.0,22069.0,36245.666666666664,32871.0,31219.166666666668
2021,9,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38713.0,25904.0,4220.0,2317.0,1266.0,2462.0,7.0,295.0,103.0,2021-09-01,1,0,29146.0,909.0,2428.8333333333335,15.938928154806833,3,9,2021,-1.0,-1.8369701987210297e-16,26276.0,39592.0,32886.0,33092.666666666664,32929.166666666664,31569.75
2021,10,A3923,BILBAO - DURANGO - ELORRIO (Autopista),44081.0,27647.0,4939.0,3424.0,2046.0,2911.0,2.0,326.0,105.0,2021-10-01,1,0,29146.0,909.0,2428.8333333333335,18.149042750291635,4,10,2021,-0.8660254037844386,0.5000000000000001,38713.0,33410.0,35254.0,32799.666666666664,33884.5,32055.333333333332
2021,11,A3923,BILBAO - DURANGO - ELORRIO (Autopista),42952.0,27008.0,4640.0,3563.0,2242.0,2528.0,2.0,198.0,84.0,2021-11-01,1,0,29146.0,909.0,2428.8333333333335,17.684210526315788,4,11,2021,-0.5000000000000004,0.8660254037844384,44081.0,26276.0,28606.0,36356.666666666664,36301.166666666664,32790.916666666664
2021,12,A3923,BILBAO - DURANGO - ELORRIO (Autopista),37895.0,25379.0,3869.0,2144.0,1132.0,2776.0,4.0,288.0,63.0,2021-12-01,1,0,29146.0,909.0,2428.8333333333335,15.6021409455843,4,12,2021,-2.4492935982947064e-16,1.0,42952.0,38713.0,29527.0,41915.333333333336,37504.0,33986.416666666664
2022,1,A3923,BILBAO - DURANGO - ELORRIO (Autopista),34870.0,23198.0,3914.0,2158.0,1119.0,2220.0,13.0,248.0,56.0,2022-01-01,0,0,29147.0,909.0,2428.9166666666665,14.356194462551892,1,1,2022,0.49999999999999994,0.8660254037844387,37895.0,44081.0,29062.0,41642.666666666664,37221.166666666664,34683.75
2022,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38479.0,24626.0,4385.0,2943.0,1542.0,2335.0,3.0,231.0,106.0,2022-02-01,0,0,29147.0,909.0,2428.9166666666665,15.842042062647957,1,2,2022,0.8660254037844386,0.5000000000000001,34870.0,42952.0,25927.0,38572.333333333336,37464.5,35167.75
2022,3,A3923,BILBAO - DURANGO - ELORRIO (Autopista),46416.0,30185.0,5313.0,3600.0,1633.0,2578.0,5.0,287.0,118.0,2022-03-01,0,0,29147.0,909.0,2428.9166666666665,19.109754005558035,1,3,2022,1.0,6.123233995736766e-17,38479.0,37895.0,32981.0,37081.333333333336,39498.333333333336,36213.75
2022,4,A3923,BILBAO - DURANGO - ELORRIO (Autopista),37900.0,24937.0,4623.0,2229.0,936.0,2681.0,5.0,281.0,112.0,2022-04-01,0,0,29147.0,909.0,2428.9166666666665,15.603664184993312,2,4,2022,0.8660254037844387,-0.4999999999999998,46416.0,34870.0,29581.0,39921.666666666664,40782.166666666664,37333.333333333336
2022,5,A3923,BILBAO - DURANGO - ELORRIO (Autopista),44159.0,29390.0,5227.0,2793.0,1105.0,2891.0,22.0,286.0,95.0,2022-05-01,0,0,29147.0,909.0,2428.9166666666665,18.180533159501838,2,5,2022,0.49999999999999994,-0.8660254037844387,37900.0,38479.0,35735.0,40931.666666666664,39752.0,38026.583333333336
2022,6,A3923,BILBAO - DURANGO - ELORRIO (Autopista),43841.0,30924.0,5145.0,1512.0,568.0,3136.0,3.0,342.0,93.0,2022-06-01,0,0,29147.0,909.0,2428.9166666666665,18.049610594572343,2,6,2022,1.2246467991473532e-16,-1.0,44159.0,46416.0,39592.0,42825.0,39953.166666666664,38728.583333333336
2022,7,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38238.0,26541.0,4942.0,937.0,461.0,3219.0,12.0,489.0,58.0,2022-07-01,0,0,29147.0,909.0,2428.9166666666665,15.742820873503277,3,7,2022,-0.4999999999999997,-0.8660254037844388,43841.0,37900.0,33410.0,41966.666666666664,40944.166666666664,39082.666666666664
2022,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38078.0,27673.0,4492.0,662.0,375.0,2902.0,6.0,501.0,87.0,2022-08-01,0,0,29147.0,909.0,2428.9166666666665,15.676947884859507,3,8,2022,-0.8660254037844385,-0.5000000000000004,38238.0,44159.0,26276.0,42079.333333333336,41505.5,39485.0
2020,1,A3915,BILBAO - DURANGO - ONDARROA (Autopista),47433.0,26607.0,10498.0,1456.0,685.0,5813.0,8.0,458.0,183.0,2020-01-01,1,0,,,,,1,1,2020,0.49999999999999994,0.8660254037844387,,,,,,
2020,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),49106.0,27827.0,10555.0,1664.0,758.0,5808.0,22.0,525.0,191.0,2020-02-01,1,0,,,,,1,2,2020,0.8660254037844386,0.5000000000000001,47433.0,,,,,
2020,3,A3915,BILBAO - DURANGO - ONDARROA (Autopista),21574.0,12836.0,4332.0,842.0,365.0,2231.0,3.0,153.0,78.0,2020-03-01,1,0,,,,,1,3,2020,1.0,6.123233995736766e-17,49106.0,,,,,
2020,4,A3915,BILBAO - DURANGO - ONDARROA (Autopista),4258.0,3779.0,308.0,27.0,5.0,0.0,0.0,3.0,7.0,2020-04-01,1,0,,,,,2,4,2020,0.8660254037844387,-0.4999999999999998,21574.0,47433.0,,39371.0,,
2020,5,A3915,BILBAO - DURANGO - ONDARROA (Autopista),12119.0,9751.0,1933.0,62.0,53.0,0.0,0.0,15.0,18.0,2020-05-01,1,0,,,,,2,5,2020,0.49999999999999994,-0.8660254037844387,4258.0,49106.0,,24979.333333333332,,
2020,6,A3915,BILBAO - DURANGO - ONDARROA (Autopista),26451.0,19721.0,5169.0,340.0,242.0,0.0,0.0,54.0,73.0,2020-06-01,1,0,,,,,2,6,2020,1.2246467991473532e-16,-1.0,12119.0,21574.0,,12650.333333333334,,
2020,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),32393.0,24047.0,6392.0,443.0,195.0,0.0,0.0,167.0,66.0,2020-07-01,1,0,,,,,3,7,2020,-0.4999999999999997,-0.8660254037844388,26451.0,4258.0,,14276.0,26823.5,
2020,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),27113.0,20629.0,4994.0,329.0,183.0,0.0,0.0,127.0,52.0,2020-08-01,1,0,,,,,3,8,2020,-0.8660254037844385,-0.5000000000000004,32393.0,12119.0,,23654.333333333332,24316.833333333332,
2020,9,A3915,BILBAO - DURANGO - ONDARROA (Autopista),32365.0,23607.0,6013.0,1027.0,232.0,0.0,0.0,109.0,51.0,2020-09-01,1,0,,,,,3,9,2020,-1.0,-1.8369701987210297e-16,27113.0,26451.0,,28652.333333333332,20651.333333333332,
2020,10,A3915,BILBAO - DURANGO - ONDARROA (Autopista),31326.0,23064.0,4542.0,1724.0,390.0,0.0,0.0,48.0,24.0,2020-10-01,1,0,,,,,4,10,2020,-0.8660254037844386,0.5000000000000001,32365.0,32393.0,,30623.666666666668,22449.833333333332,
2020,11,A3915,BILBAO - DURANGO - ONDARROA (Autopista),25389.0,18576.0,3591.0,1575.0,311.0,0.0,0.0,57.0,32.0,2020-11-01,1,0,,,,,4,11,2020,-0.5000000000000004,0.8660254037844384,31326.0,27113.0,,30268.0,26961.166666666668,
2020,12,A3915,BILBAO - DURANGO - ONDARROA (Autopista),27379.0,20406.0,3803.0,1119.0,280.0,287.0,0.0,97.0,47.0,2020-12-01,1,0,,,,,4,12,2020,-2.4492935982947064e-16,1.0,25389.0,32365.0,,29693.333333333332,29172.833333333332,
2021,1,A3915,BILBAO - DURANGO - ONDARROA (Autopista),26965.0,19339.0,3484.0,1128.0,285.0,1333.0,1.0,165.0,56.0,2021-01-01,1,0,28007.0,909.0,2333.9166666666665,11.553540186381976,1,1,2021,0.49999999999999994,0.8660254037844387,27379.0,31326.0,47433.0,28031.333333333332,29327.5,28075.5
2021,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),26008.0,18088.0,3587.0,1384.0,254.0,1403.0,1.0,126.0,68.0,2021-02-01,1,0,28007.0,909.0,2333.9166666666665,11.143499839325884,1,2,2021,0.8660254037844386,0.5000000000000001,26965.0,25389.0,49106.0,26577.666666666668,28422.833333333332,26369.833333333332
2021,3,A3915,BILBAO - DURANGO - ONDARROA (Autopista),35094.0,23559.0,5703.0,1592.0,315.0,2159.0,0.0,274.0,122.0,2021-03-01,1,0,28007.0,909.0,2333.9166666666665,15.036526582640056,1,3,2021,1.0,6.123233995736766e-17,26008.0,27379.0,21574.0,26784.0,28238.666666666668,24445.0
2021,4,A3915,BILBAO - DURANGO - ONDARROA (Autopista),29867.0,19335.0,5347.0,1330.0,247.0,2150.0,2.0,276.0,102.0,2021-04-01,1,0,28007.0,909.0,2333.9166666666665,12.79694362123755,2,4,2021,0.8660254037844387,-0.4999999999999998,35094.0,26965.0,4258.0,29355.666666666668,28693.5,25571.666666666668
2021,5,A3915,BILBAO - DURANGO - ONDARROA (Autopista),36802.0,23269.0,7490.0,1314.0,272.0,2675.0,2.0,317.0,116.0,2021-05-01,1,0,28007.0,909.0,2333.9166666666665,15.76834362837862,2,5,2021,0.49999999999999994,-0.8660254037844387,29867.0,26008.0,12119.0,30323.0,28450.333333333332,27705.75
2021,6,A3915,BILBAO - DURANGO - ONDARROA (Autopista),39935.0,25711.0,7619.0,832.0,230.0,3594.0,0.0,388.0,188.0,2021-06-01,1,0,28007.0,909.0,2333.9166666666665,17.110722319420145,2,6,2021,1.2246467991473532e-16,-1.0,36802.0,35094.0,26451.0,33921.0,30352.5,29762.666666666668
2021,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),37429.0,23881.0,6885.0,610.0,154.0,3957.0,8.0,591.0,109.0,2021-07-01,1,0,28007.0,909.0,2333.9166666666665,16.036990752311922,3,7,2021,-0.4999999999999997,-0.8660254037844388,39935.0,29867.0,32393.0,35534.666666666664,32445.166666666668,30886.333333333332
2021,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),34518.0,21578.0,6787.0,474.0,54.0,3909.0,4.0,659.0,120.0,2021-08-01,1,0,28007.0,909.0,2333.9166666666665,14.789731138643912,3,8,2021,-0.8660254037844385,-0.5000000000000004,37429.0,36802.0,27113.0,38055.333333333336,34189.166666666664,31306.0
2021,9,A3915,BILBAO - DURANGO - ONDARROA (Autopista),39955.0,24874.0,7255.0,1380.0,244.0,4187.0,1.0,397.0,120.0,2021-09-01,1,0,28007.0,909.0,2333.9166666666665,17.11929160567001,3,9,2021,-1.0,-1.8369701987210297e-16,34518.0,39935.0,32365.0,37294.0,35607.5,31923.083333333332
2021,10,A3915,BILBAO - DURANGO - ONDARROA (Autopista),41553.0,25393.0,7373.0,2054.0,458.0,4108.0,0.0,398.0,84.0,2021-10-01,1,0,28007.0,909.0,2333.9166666666665,17.803977577034313,4,10,2021,-0.8660254037844386,0.5000000000000001,39955.0,37429.0,31326.0,37300.666666666664,36417.666666666664,32555.583333333332
2021,11,A3915,BILBAO - DURANGO - ONDARROA (Autopista),37177.0,24942.0,7070.0,,,3633.0,2.0,289.0,127.0,2021-11-01,1,0,28007.0,909.0,2333.9166666666665,15.92901774556361,4,11,2021,-0.5000000000000004,0.8660254037844384,41553.0,34518.0,25389.0,38675.333333333336,38365.333333333336,33407.833333333336
2021,12,A3915,BILBAO - DURANGO - ONDARROA (Autopista),36594.0,23297.0,6501.0,1067.0,293.0,3588.0,4.0,333.0,106.0,2021-12-01,1,0,28007.0,909.0,2333.9166666666665,15.679223051380013,4,12,2021,-2.4492935982947064e-16,1.0,37177.0,39955.0,27379.0,39561.666666666664,38427.833333333336,34390.166666666664
2022,1,A3915,BILBAO - DURANGO - ONDARROA (Autopista),35563.0,22406.0,6333.0,1290.0,352.0,3311.0,5.0,391.0,118.0,2022-01-01,0,0,28009.0,909.0,2334.0833333333335,15.236388303759504,1,1,2022,0.49999999999999994,0.8660254037844387,36594.0,41553.0,26965.0,38441.333333333336,37871.0,35158.083333333336
2022,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),38016.0,23343.0,7192.0,1794.0,460.0,3252.0,0.0,353.0,160.0,2022-02-01,0,0,28009.0,909.0,2334.0833333333335,16.28733621335999,1,2,2022,0.8660254037844386,0.5000000000000001,35563.0,37177.0,26008.0,36444.666666666664,37560.0,35874.583333333336
2022,3,A3915,BILBAO - DURANGO - ONDARROA (Autopista),46990.0,28876.0,9139.0,1903.0,586.0,3865.0,7.0,477.0,165.0,2022-03-01,0,0,28009.0,909.0,2334.0833333333335,20.132100396301187,1,3,2022,1.0,6.123233995736766e-17,38016.0,36594.0,35094.0,36724.333333333336,38143.0,36875.25
2022,4,A3915,BILBAO - DURANGO - ONDARROA (Autopista),41142.0,25612.0,7518.0,1371.0,389.0,4059.0,2.0,485.0,139.0,2022-04-01,0,0,28009.0,909.0,2334.0833333333335,17.62662001499518,2,4,2022,0.8660254037844387,-0.4999999999999998,46990.0,35563.0,29867.0,40189.666666666664,39315.5,37866.583333333336
2022,5,A3915,BILBAO - DURANGO - ONDARROA (Autopista),47910.0,29561.0,9365.0,1765.0,402.0,4272.0,8.0,547.0,186.0,2022-05-01,0,0,28009.0,909.0,2334.0833333333335,20.526259416616085,2,5,2022,0.49999999999999994,-0.8660254037844387,41142.0,38016.0,36802.0,42049.333333333336,39247.0,38806.166666666664
2022,6,A3915,BILBAO - DURANGO - ONDARROA (Autopista),46557.0,29339.0,9516.0,837.0,170.0,4227.0,4.0,561.0,147.0,2022-06-01,0,0,28009.0,909.0,2334.0833333333335,19.946588596522545,2,6,2022,1.2246467991473532e-16,-1.0,47910.0,46990.0,39935.0,45347.333333333336,41035.833333333336,39731.833333333336
2022,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),45725.0,27891.0,9572.0,493.0,186.0,4953.0,7.0,772.0,146.0,2022-07-01,0,0,28009.0,909.0,2334.0833333333335,19.5901317433682,3,7,2022,-0.4999999999999997,-0.8660254037844388,46557.0,41142.0,37429.0,45203.0,42696.333333333336,40283.666666666664
2022,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),42048.0,25326.0,8944.0,425.0,143.0,4953.0,10.0,731.0,135.0,2022-08-01,0,0,28009.0,909.0,2334.0833333333335,18.014780963261806,3,8,2022,-0.8660254037844385,-0.5000000000000004,45725.0,47910.0,34518.0,46730.666666666664,44390.0,40975.0
2020,1,A3926,BILBAO - ERMUA - EIBAR (Autopista),27487.0,19144.0,2498.0,1286.0,354.0,2959.0,46.0,224.0,53.0,2020-01-01,1,0,,,,,1,1,2020,0.49999999999999994,0.8660254037844387,,,,,,
